"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN","TOBS"
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-06-15",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-06-18",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-06-19",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-06-20",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-06-21",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-06-22",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-06-25",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-06-26",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-06-27",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-06-28",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-06-29",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-02",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-03",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-05",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-06",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-09",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-10",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-11",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-12",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-13",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-16",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-17",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-18",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-19",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-20",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-23",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-24",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-25",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-26",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-27",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-30",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-07-31",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-01",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-02",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-03",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-06",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-07",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-08",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-09",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-10",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-13",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-14",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-15",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-17",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-20",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-21",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-22",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-23",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-24",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-27",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-28",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-29",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-30",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-08-31",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-09-04",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-09-05",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-09-06",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-09-07",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-09-10",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-09-11",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-09-12",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-09-13",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-09-14",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-09-17",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-09-18",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-09-19",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-09-20",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-09-21",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-09-24",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-09-25",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-09-26",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-09-27",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-10-01",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-10-02",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-10-04",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-10-08",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-10-09",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-10-10",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-10-11",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-10-12",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-10-15",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-10-18",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-10-19",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-10-22",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-10-23",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-10-24",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-10-25",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-10-26",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-10-29",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-10-30",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-10-31",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-11-01",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-11-05",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-11-06",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-11-07",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-11-08",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-11-09",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-11-13",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-11-14",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-11-16",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-11-19",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-11-20",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-11-21",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-11-26",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-11-27",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-11-28",,,,
"US1MNRM0039","SAINT PAUL 3.2 WNW, MN US","44.971511","-93.160475","276.1","2018-11-29",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-05-14",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-05-15",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-05-16",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-05-17",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-05-18",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-05-19",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-05-20",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-05-21",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-05-22",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-05-23",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-05-24",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-05-25",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-05-26",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-05-27",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-05-28",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-05-29",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-05-30",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-05-31",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-01",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-02",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-03",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-04",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-05",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-06",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-07",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-08",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-09",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-10",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-11",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-12",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-13",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-14",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-15",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-16",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-17",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-18",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-19",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-20",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-21",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-22",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-23",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-24",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-25",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-26",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-27",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-28",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-29",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-06-30",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-01",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-02",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-03",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-04",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-05",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-06",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-07",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-08",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-09",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-10",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-11",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-12",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-13",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-14",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-15",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-16",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-17",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-18",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-19",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-20",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-21",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-22",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-23",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-24",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-25",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-26",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-27",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-28",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-29",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-30",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-07-31",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-01",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-02",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-03",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-04",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-05",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-06",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-07",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-08",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-09",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-10",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-11",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-12",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-13",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-14",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-15",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-16",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-17",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-18",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-19",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-20",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-21",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-22",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-23",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-24",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-25",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-26",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-27",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-28",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-29",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-30",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-08-31",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-01",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-02",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-03",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-04",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-05",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-06",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-07",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-08",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-09",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-10",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-11",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-12",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-13",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-14",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-15",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-16",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-17",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-18",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-19",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-20",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-21",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-22",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-23",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-24",,,,
"US1MNRM0116","MAPLEWOOD 4.3 SSE, MN US","44.9247","-92.9996","319.7","2020-09-25",,,,
