"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-08",,,"0.00",,,"90","64","64",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-09",,,"0.00",,,"74","64","69",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-10",,,"0.00",,,"91","68","69",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-11",,,"0.02",,,"79","61","63",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-12",,,"0.00",,,"82","56","56",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-13",,,"0.00",,,"72","46","49",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-14",,,"0.00",,,"67","46","57",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-15",,,"0.67",,,"71","55","56",,,,"    1",,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-16",,,"0.00",,,"63","43","44",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-17",,,"0.00",,,"64","44","49",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-18",,,"0.20",,,"66","49","63",,,,"    1",,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-19",,,"0.05",,,"73","63","70",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-20",,,"0.15",,,"77","55","56",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-21",,,"0.02",,,"63","47","49",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-22",,,"0.00",,,"62","46","50",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-23",,,"0.00",,,"70","50","54",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-24",,,"0.00",,,"72","52","54",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-25",,,"0.00",,,"74","50","52",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-26",,,"0.00",,,"72","52","56",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-27",,,"0.00",,,"80","56","65",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-28",,,"0.00",,,"82","65","66",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-29",,,"0.09",,,"67","43","44",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-09-30",,,"0.00",,,"75","44","58",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-01",,,"0.00","0.0","0.0","78","58","64",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-02",,,"0.00","0.0","0.0","75","44","47",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-03",,,"1.01","0.0","0.0","74","47","57",,,,"    1",,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-04",,,"0.04","0.0","0.0","59","54","55",,,,"    1",,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-05",,,"0.32","0.0","0.0","59","54","59",,,,"    1",,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-06",,,"0.02","0.0","0.0","59","39","43",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-07",,,"0.07","0.0","0.0","53","41","42",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-08",,,"0.00","0.0","0.0","67","42","49",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-09",,,"0.00","0.0","0.0","75","49","49",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-10",,,"0.00","0.0","0.0","75","49","51",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-11",,,"0.00","0.0","0.0","77","51","57",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-12",,,"0.07","0.0","0.0","72","48","48",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-13",,,"0.00","0.0","0.0","54","35","37",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-14",,,"0.00","0.0","0.0","59","37","45",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-15",,,"1.03","0.0","0.0","54","45","49",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-16",,,"0.10","0.0","0.0","53","43","43",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-17",,,"0.00","0.0","0.0","53","35","39",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-18",,,"0.25","0.0","0.0","57","38","38",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-19",,,"0.01","0.0","0.0","51","35","36",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-20",,,"0.12","0.0","0.0","44","29","33",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-21",,,"0.12","0.0","0.0","43","32","33",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-22",,,"0.00","0.0","0.0","38","25","27",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-23",,,"0.00","0.0","0.0","39","27","33",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-24",,,"0.00","0.0","0.0","36","32","33",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-25",,,"0.00","0.0","0.0","41","28","28",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-26",,,"0.00","0.0","0.0","56","28","36",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-27",,,"0.00","0.0","0.0","46","30","32",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-28",,,"0.00","0.0","0.0","56","31","31",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-29",,,"0.00","0.0","0.0","42","29","33",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-30",,,"0.12","0.0","0.0","42","33","42",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-10-31",,,"0.05","0.0","0.0","49","42","43",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-01",,,"0.00","0.0","0.0","43","39","39",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-02",,,"0.00","0.0","0.0","52","32","33",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-03",,,"0.00","0.0","0.0","48","32","36",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-04",,,"0.00","0.0","0.0","53","36","45",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-05",,,"0.14","0.0","0.0","47","28","31",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-06",,,"0.25","1.3","1.0","44","30","30",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-07",,,"0.00","0.0","0.0","30","25","27",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-08",,,"0.00","0.0","0.0","35","22","27",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-09",,,"0.00","0.0","0.0","44","27","42",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-10",,,"0.00","0.0","0.0","42","31","33",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-11",,,"0.00","0.0","0.0","41","21","21",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-12",,,"0.00","0.0","0.0","27","12","13",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-13",,,"0.00","0.0","0.0","27","13","24",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-14",,,"0.00","0.0","0.0","49","24","36",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-15",,,"0.00","0.0","0.0","50","28","30",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-16",,,"0.00","0.0","0.0","55","30","43",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-17",,,"0.13","0.0","0.0","48","39","41",,,,"    1",,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-18",,,"0.00","0.0","0.0","43","28","28",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-19",,,"0.00","0.0","0.0","35","22","25",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-20",,,"0.00","0.0","0.0","44","25","42",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-21",,,"0.00","0.0","0.0","42","35","35",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-22",,,"0.02","0.2","0.0","35","16","16",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-23",,,"0.00","0.0","0.0","29","16",,,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-24",,,"0.00","0.0","0.0","32","6",,,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-25",,,"0.00","0.0","0.0","26","7",,,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-26",,,"0.00","0.0","0.0","37","25",,,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-27",,,"0.00","0.0","0.0","37","16",,,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-28",,,"0.00","0.0","0.0","20","8",,,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-29",,,"0.00","0.0","0.0","26","20",,,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-11-30",,,"0.00","0.0","0.0","29","11",,,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-01",,,"0.00","0.0","0.0","38","20","20",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-02",,,"0.00","0.0","0.0","33","20","29",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-03",,,"0.16","1.4","1.0","35","29","33",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-04",,,"0.20","2.5","2.0","33","27","28",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-05",,,"0.39","4.5","4.0","31","5","5",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-06",,,"0.00","0.0","4.0","8","-5","-4",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-07",,,"0.00","0.0","3.0","4","-12","-11",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-08",,,"0.02","0.2","3.0","2","-11","2",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-09",,,"0.10","1.2","4.0","11","-3","-3",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-10",,,"0.05","1.0","5.0","9","-5","1",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-11",,,"0.00","0.0","5.0","11","-8","-8",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-12",,,"0.00","0.0","5.0","7","-8","7",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-13",,,"0.00","0.0","4.0","17","7","12",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-14",,,"0.06","0.8","5.0","15","8","9",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-15",,,"0.02","0.2","5.0","14","-2","-1",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-16",,,"0.00","0.0","5.0","4","-1","2",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-17",,,"0.08","1.3","6.0","31","2","26",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-18",,,"0.00","0.0","6.0","27","8","18",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-19",,,"0.00","0.0","5.0","35","15","15",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-20",,,"0.06","0.8","6.0","18","13","14",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-21",,,"0.00","0.0","6.0","18","14","16",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-22",,,"0.00","0.0","6.0","21","13","17",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-23",,,"0.04","0.5","7.0","19","-3","-2",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-24",,,"0.00","0.0","7.0","0","-13","-13",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-25",,,"0.22","3.3","10.0","15","-13","15",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-26",,,"0.00","0.0","9.0","24","10","14",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-27",,,"0.01","0.2","9.0","25","13","22",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-28",,,"0.00","0.0","7.0","39","22","25",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-29",,,"0.00","0.0","4.0","46","-2","-2",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-30",,,"0.00","0.0","4.0","0","-12","-10",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2013-12-31",,,"0.04","0.8","5.0","1","-10","-8",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-01",,,"0.00","0.0","5.0","-2","-10","-7",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-02",,,"0.00","0.0","5.0","0","-11","-11",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-03",,,"0.00","0.0","5.0","4","-11","2",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-04",,,"0.09","0.6","5.0","33","2","18",,,,,,,"    1",
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-05",,,"0.00","0.0","5.0","18","-11","-11",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-06",,,"0.00","0.0","5.0","-4","-23","-22",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-07",,,"0.00","0.0","5.0","-12","-22","-13",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-08",,,"0.00","0.0","5.0","3","-13","-9",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-09",,,"0.00","0.0","5.0","4","-10","2",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-10",,,"0.00","0.0","5.0","21","2","21",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-11",,,"0.00","0.0","5.0","29","21","24",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-12",,,"0.00","0.0","5.0","30","21","29",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-13",,,"0.00","0.0","4.0","39","27","27",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-14",,,"0.25","3.5","8.0","28","20","20",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-15",,,"0.04","0.5","8.0","20","0","1",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-16",,,"0.03","0.3","7.0","33","1","31",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-17",,,"0.00","0.0",,"31","0","0",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-18",,,"0.27","3.8","11.0","14","0","11",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-19",,,"0.00","0.0","11.0","26","11","23",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-20",,,"0.00","0.0","10.0","38","21","21",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-21",,,"0.02","0.2","10.0","21","-12","-12",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-22",,,"0.05","1.2","11.0","6","-12","5",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-23",,,"0.00","0.0","11.0","5","-17","-17",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-24",,,"0.00","0.0","11.0","17","-17","17",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-25",,,"0.04","1.0","11.0","31","2","2",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-26",,,"0.15","2.0","13.0","8","2","8",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-27",,,"0.00","0.0","13.0","17","-17","-17",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-28",,,"0.00","0.0","13.0","-7","-17","-16",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-29",,,"0.00","0.0","12.0","-1","-16","-5",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-30",,,"0.42","4.5","15.0","30","-5","19",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-01-31",,,"0.11","1.6","16.0","19","-10","-10",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-01",,,"0.00","0.0","15.0","9","-10","7",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-02",,,"0.00","0.0","15.0","20","-8","-7",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-03",,,"0.00","0.0","15.0","14","-8","-2",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-04",,,"0.00","0.0","14.0","15","-2","2",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-05",,,"0.00","0.0","14.0","10","-4","-4",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-06",,,"0.00","0.0","14.0","3","-10","-10",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-07",,,"0.00","0.0","14.0","4","-10","-5",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-08",,,"0.00","0.0","14.0","12","-5","1",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-09",,,"0.00","0.0","14.0","13","-3","-3",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-10",,,"0.00","0.0","13.0","6","-11","-10",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-11",,,"0.00","0.0","13.0","7","-12","-11",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-12",,,"0.02","0.3","13.0","14","-11","14",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-13",,,"0.01","0.1","13.0","23","14","21",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-14",,,"0.00","0.0","13.0","28","0","1",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-15",,,"0.00","0.0","13.0","15","-1","2",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-16",,,"0.08","1.7","15.0","18","2","4",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-17",,,"0.09","1.0","15.0","21","4","19",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-18",,,"0.26","3.5","18.0","28","15","23",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-19",,,"0.00","0.0","16.0","43","20","22",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-20",,,"0.00","0.0","15.0","40","22","32",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-21",,,"0.81","8.4","23.0","34","6","7",,,"    1",,"    1",,"    1",
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-22",,,"0.00","0.0","23.0","34","3","4",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-23",,,"0.00","0.0","23.0","14","2","3",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-24",,,"0.00","0.0","23.0","17","-1","-1",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-25",,,"0.01","0.1","23.0","13","-6","-6",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-26",,,"0.00","0.0","22.0","6","-12","-7",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-27",,,"0.00","0.0","22.0","19","-14","-13",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-02-28",,,"0.02","0.6","22.0","2","-14","-5",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-03-01",,,"0.00","0.0","21.0","13","-5","-4",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-03-02",,,"0.00","0.0","21.0","-1","-14","-12",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-03-03",,,"0.00","0.0","21.0","3","-12","-7",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-03-04",,,"0.02","0.2","20.0","10","-7","8",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-03-05",,,"0.00","0.0","19.0","18","8","12",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-03-06",,,"0.00","0.0","18.0","25","10","16",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-03-07",,,"0.00","0.0","18.0","27","10","27",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-03-08",,,"0.00","0.0","18.0","32","15","18",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-03-09",,,"0.00","0.0","16.0","28","14","21",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-03-10",,,"0.00","0.0","14.0","43","21","36",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-03-11",,,"0.00","0.0","13.0","52","36","37",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-03-12",,,"0.00","0.0","12.0","43","17","18",,,,,,,,
"USC00217379","ST. PAUL 3 SW, MN US","44.9312","-93.154","281.9","2014-03-13",,,"0.00","0.0","11.0","28","17","22",,,,,,,,
